num_instances,team_name,workspace_name,file_name
905,<Drafts>,,File not visible
906,2_Propositions,02. DXC,TDE Storytelling explorations (Collections)
906,<Drafts>,,File not visible
908,1_Transactions,02. DXC,Pillar 4 Touchpoints
909,<Drafts>,,File not visible
910,7_ZMS Creative,02. DXC,File not visible
910,<Drafts>,,File not visible
910,<Drafts>,,File not visible
912,<Drafts>,,File not visible
913,3_ZDS,02. DXC,Component Exploration: Buttons
916,<Drafts>,,File not visible
916,7_ZMS Creative,02. DXC,File not visible
918,<Drafts>,,File not visible
919,2_Propositions,02. DXC,TDE Adjacency - Partner Interviews
920,3_Statement Release - M2,02. DXC,File not visible
920,3_Statement Release - M2,02. DXC,September 2025
920,2_Propositions,02. DXC,Discovery - PISA - Product Information for Self-Assessment
921,ZDS NEXT LIBRARIES,02. DXC,S12Y Accordion
922,<Drafts>,,File not visible
922,1_FPX,02. DXC,Mid-funnel Inspiration and advice
924,7_ZMS Creative,02. DXC,File not visible
925,1_FPX,02. DXC,Brand name changes in app
925,7_ZMS Creative,02. DXC,File not visible
926,1_CXP_All,02. DXC,WP 1 Shorts
928,3_Statement Release - M2,02. DXC,Statement - 2024.01 January
931,6. Grow,03. Lounge,Early Access M2: Handover
931,2_Plus Membership (Phasing out),02. DXC,Ongoing Activities: Plus Newsletter / Giveaways
931,1_FPX,02. DXC,User Testing: In-App Message (IAM)
932,<Drafts>,,File not visible
933,1_Payments Solutions (ZPS),02. DXC,"WebSDK — Design Playground, 2022-23"
933,ZMS PI&D Team,04. Zalando Partner,v3 & v4 Catalog Showstopper (not tested)
934,3_The Studio,02. DXC,MDS - Beauty extract
934,7_ZMS Creative,02. DXC,File not visible
934,7_ZMS Creative,02. DXC,File not visible
934,<Drafts>,,File not visible
935,1_CXP_All,02. DXC,Curated Gift Shopping at Scale
938,7_ZMS Creative,02. DXC,File not visible
940,<Drafts>,,File not visible
941,2_Plus Membership (Phasing out),02. DXC,FR - no PPU
947,7_ZMS Creative,02. DXC,File not visible
948,7_ZMS Creative,02. DXC,File not visible
951,3_Content Design,02. DXC,Style Profile Copy Explorations
952,1_CXP_All,02. DXC,Brand Home QA Interface
952,7_ZMS Creative,02. DXC,File not visible
953,1_Transactions,02. DXC,V1 - Self Wrapping Kits - clickable prototype
955,7_ZMS Creative,02. DXC,File not visible
955,7_ZMS Creative,02. DXC,File not visible
956,7_ZMS Creative,02. DXC,File not visible
957,<Drafts>,,File not visible
957,ZMS Landing page,04. Zalando Partner,ZMS | Landing Page Tiles Library - Brand refreshed
958,<Drafts>,,File not visible
959,1_Payments Solutions (ZPS),02. DXC,File not visible
960,3_D&I,02. DXC,"[Accessibility] Digital Purchase Journey - Header, Top nav, Footer"
961,3_Statement Release - M2,02. DXC,Advent Calendar
961,<Drafts>,,File not visible
963,1_Transactions,02. DXC,Return period reduction
963,<Drafts>,,File not visible
963,<Drafts>,,File not visible
963,<Drafts>,,File not visible
963,3_ZDS,02. DXC,Cart & Checkout
966,<Drafts>,,Zalando Live Design Review 18.05.2022
966,<Drafts>,,File not visible
966,1_PRSB,02. DXC,Search Experience
967,<Drafts>,,File not visible
968,<Drafts>,,File not visible
970,<Drafts>,,File not visible
971,<Drafts>,,File not visible
972,2_Plus Membership (Phasing out),02. DXC,Standard Delivery Pre-selection
975,7_ZMS Creative,02. DXC,File not visible
976,<Drafts>,,File not visible
976,<Drafts>,,File not visible
978,<Drafts>,,File not visible
978,<Drafts>,,File not visible
979,3_ZDS,02. DXC,ZDS starter file: patterns
980,<Drafts>,,File not visible
981,3_The Studio,02. DXC,MDS - Lounge review
983,1_PRSB,02. DXC,DPS product card gallery
986,<Drafts>,,File not visible
987,3_The Studio,02. DXC,[ CO-IDEATION ] Tivoli Moments
990,<Drafts>,,File not visible
990,8_Statement Release - M1,Workspace not visible,File not visible
990,<Drafts>,,File not visible
992,<Drafts>,,FDBE Desktop Prototype
994,1_CXP_All,02. DXC,Preference Center App
996,3_ZDS,02. DXC,Focus Outline
998,<Drafts>,,File not visible
998,1_FPX,02. DXC,[Prototype] Google UGC Test
1000,<Drafts>,,File not visible
1000,1_FPX,02. DXC,Exploration Android Navigation Bar
1000,<Drafts>,,File not visible
1001,<Drafts>,,File not visible
1001,7_ZMS Creative,02. DXC,File not visible
1003,7_ZMS Creative,02. DXC,File not visible
1005,3_ZDS,02. DXC,Explorations: Style Profile - Brand Filter Accessibility
1006,1_Transactions,02. DXC,Returns Partner Items [ARCHIVE]
1006,1_Payments Solutions (ZPS),02. DXC,"Checkout x Payment Decoupling — Design Playground, [08.2022]"
1007,1_CXP_All,02. DXC,WP 2 Release Page
1008,<Drafts>,,File not visible
1009,8_Wanderlust,Workspace not visible,Wanderlust - Customer Journeys Sketch
1010,<Drafts>,,File not visible
1011,<Drafts>,,File not visible
1011,1_Transactions,02. DXC,Shareable Gift Cards / Ongoing project (archive)
1011,Team not visible,,File not visible
1018,7_ZMS Creative,02. DXC,File not visible
1018,<Drafts>,,File not visible
1019,1_PRSB,02. DXC,Grid experimentation
1019,<Drafts>,,File not visible
1020,3_The Studio,02. DXC,File not visible
1020,1_Transactions,02. DXC,Carrier Visibility
1020,1_Payments Solutions (ZPS),02. DXC,"Plus membership in Belgium— Design Playground, [04.2023]"
1021,2_Plus Membership (Phasing out),02. DXC,Plus TDE
1023,3_BD_Campaign design,02. DXC,Zalando/Rina Sawayama
1024,1_Transactions,02. DXC,Pizza Box Short Term Vision
1025,3_D&I,02. DXC,[Accessibility] PDP Experiment Specs
1025,<Drafts>,,File not visible
1029,8_Wanderlust,Workspace not visible,Backup
1029,<Drafts>,,File not visible
1031,1_Transactions,02. DXC,Order List and Details
1031,<Drafts>,,File not visible
1032,<Drafts>,,File not visible
1033,<Drafts>,,File not visible
1034,3_The Studio,02. DXC,The Remarkable Inspiration Kick-off Workshop
1034,8_Statement Release - M1,Workspace not visible,File not visible
1038,3_ZDS,02. DXC,Exploration: Flags
1042,3_Design Ops,02. DXC,Design Jam 24
1043,<Drafts>,,File not visible
1048,7_ZMS Creative,02. DXC,File not visible
1048,<Drafts>,,File not visible
1048,3_BD_Campaign design,02. DXC,ASO Screen Holiday
1048,<Drafts>,,File not visible
1050,3_Statement Release - M2,02. DXC,June 2025
1052,<Drafts>,,File not visible
1053,1_Payments Solutions (ZPS),02. DXC,Instalments- Entry point brainstorming space
1055,7_ZMS Creative,02. DXC,File not visible
1056,<Drafts>,,File not visible
1059,<Drafts>,,File not visible
1061,1_FPX,02. DXC,UAE: SSO (Sign-in & Registration)
1061,3_Statement Release - M2,02. DXC,April 2025
1064,2_Propositions,02. DXC,frog_Zalando_sitemap
1066,3_Statement Release - M2,02. DXC,File not visible
1067,<Drafts>,,File not visible
1067,1_Transactions,02. DXC,NACO ALL
1068,3_ZDS,02. DXC,Plus Identity — Milestones & Presentations
1068,<Drafts>,,File not visible
1069,7_ZMS Creative,02. DXC,File not visible
1070,3_BD_Campaign design,02. DXC,Newsletter_explorations
1071,<Drafts>,,File not visible
1073,1_FPX,02. DXC,QPE - Design Check-In
1074,3_Statement Release - M2,02. DXC,Statement - 2024.03 March
1076,2_Size & Fit,02. DXC,S&F Runway project: Size Guide is no longer a Generic Table
1080,<Drafts>,,File not visible
1083,1_PRSB,02. DXC,File not visible
1084,7_ZMS Creative,02. DXC,File not visible
1089,8_Statement Release - M1,Workspace not visible,File not visible
1092,<Drafts>,,File not visible
1093,3_Sustainability,02. DXC,SC M1 – 1. Design sprint – Prototype
1093,1_PRSB,02. DXC,StyleIt V2 I/E Review
1093,2_Plus Membership (Phasing out),02. DXC,Opportunities workshop 2023 - Experience walkthrough
1095,3_Statement Release - M2,02. DXC,October
1100,<Drafts>,,File not visible
1101,<Drafts>,,File not visible
1103,1_CXP_All,02. DXC,[Working file] CXP AI Workshop
1104,3_BD_Campaign design,02. DXC,Showstoppers_ColourExploration
1105,1_PRSB,02. DXC,File not visible
1106,3_Statement Release - M2,02. DXC,Statement - 2024.08 August
1106,<Drafts>,,File not visible
1108,Team not visible,,File not visible
1109,<Drafts>,,File not visible
1110,2_Plus Membership (Phasing out),02. DXC,Membership Platform Specs
1110,<Drafts>,,File not visible
1110,Fulfillment - CuCa,05. Fulfillment,Web Form - Digital Legal Statement Form
1113,3_Sustainability,02. DXC,Redezign customer journey
1113,<Drafts>,,File not visible
1114,1_CXP_All,02. DXC,Followership Wanderlust
1115,3_Statement Release - M2,02. DXC,File not visible
1123,2_Plus Membership (Phasing out),02. DXC,Grace Period: Targeting customers on alternative channels
1123,7_ZMS Creative,02. DXC,File not visible
1125,3_Statement Release - M2,02. DXC,June
1127,<Drafts>,,File not visible
1127,<Drafts>,,File not visible
1130,1_Transactions,02. DXC,Orders - App WebViews
1130,<Drafts>,,File not visible
1132,<Drafts>,,File not visible
1133,3_D&I,02. DXC,"Unmoderated interview, May 22 - Prototype"
1134,<Drafts>,,File not visible
1138,2. Activate,03. Lounge,Bring live campaigns before registration
1140,7_ZMS Creative,02. DXC,File not visible
1140,7_ZMS Creative,02. DXC,File not visible
1142,3_Sustainability,02. DXC,redeZIGN + EON
1142,<Drafts>,,File not visible
1144,3_Statement Release - M2,02. DXC,File not visible
1145,2_Plus Membership (Phasing out),02. DXC,Proposed designs
1145,<Drafts>,,File not visible
1149,<Drafts>,,File not visible
1150,<Drafts>,,File not visible
1150,3_Statement Release - M2,02. DXC,Statement - 2024.05 May
1152,3_BD_Performance design,02. DXC,ASO Q2 2025: Landscape Layout Exploration
1152,ZMS PI&D Team,04. Zalando Partner,SPACU Design
1153,2_Propositions,02. DXC,Beauty Profile - Baseline File
1153,8_Statement Release - M1,Workspace not visible,File not visible
1153,1_Payments Solutions (ZPS),02. DXC,"Buy Now Pay Later — Prototype DE|BE|CH, 09.2021"
1154,Team not visible,,File not visible
1154,3_ZDS,02. DXC,Exploration: Sizing Icons
1157,<Drafts>,,File not visible
1160,<Drafts>,,Size Advice - Identity
1162,7_ZMS Creative,02. DXC,File not visible
1163,<Drafts>,,File not visible
1164,2_Size & Fit,02. DXC,Improve Picture Quality
1166,<Drafts>,,File not visible
1166,<Drafts>,,File not visible
1172,1_PRSB,02. DXC,F&FM M2 Sweden
1173,7_ZMS Creative,02. DXC,File not visible
1173,1_Transactions,02. DXC,Subscription Management for Beauty
1175,8_Wanderlust,Workspace not visible,Wanderlust Story Mapping
1176,Partner Tech_z - Zalando Direct (reference),04. Zalando Partner,Returns Insights
1176,1_CXP_All,02. DXC,eMail - Welcome label
1180,3_The Studio,02. DXC,Local - Workshop Playground
1180,2_Plus Membership (Phasing out),02. DXC,Plus Monthly Highlights Newsletter
1181,<Drafts>,,File not visible
1182,3_Content Design,02. DXC,Content design critique examples
1182,7_ZMS Creative,02. DXC,File not visible
1184,<Drafts>,,File not visible
1184,<Drafts>,,File not visible
1186,<Drafts>,,File not visible
1186,2_Propositions,02. DXC,CX Vision features
1188,3_ZDS,02. DXC,Action Sheet exploration
1190,2_Propositions,02. DXC,Designer | 6.09.2022 A&A Review
1192,<Drafts>,,File not visible
1193,7_ZMS Creative,02. DXC,File not visible
1195,Team not visible,,File not visible
1195,7_ZMS Creative,02. DXC,File not visible
1195,<Drafts>,,File not visible
1195,<Drafts>,,File not visible
1195,<Drafts>,,File not visible
1195,<Drafts>,,File not visible
1195,<Drafts>,,File not visible
1196,<Drafts>,,File not visible
1197,<Drafts>,,File not visible
1197,<Drafts>,,File not visible
1198,<Drafts>,,File not visible
1198,Design Lobby,01. Design Lobby,Design Review Template  [Drag & Drop it to your space]
1198,2_Plus Membership (Phasing out),02. DXC,Flag playground
1198,<Drafts>,,File not visible
1198,<Drafts>,,File not visible
1200,1_PRSB,02. DXC,Leading with the right answer - Results Communication
1205,3_Elephant Feed,02. DXC,File not visible
1205,<Drafts>,,File not visible
1206,2_Propositions,02. DXC,Mix&Match - Research Prototypes
1208,<Drafts>,,File not visible
1209,<Drafts>,,File not visible
1211,7_ZMS Creative,02. DXC,File not visible
1211,<Drafts>,,File not visible
1216,1_CXP_All,02. DXC,App Download Banner M1
1217,2_Size & Fit,02. DXC,File not visible
1221,7_ZMS Creative,02. DXC,File not visible
1221,<Drafts>,,File not visible
1222,<Drafts>,,File not visible
1223,<Drafts>,,File not visible
1226,3_The Studio,02. DXC,MDS - Mockups
1228,1_Payments Solutions (ZPS),02. DXC,Nudges: Design Guidelines and Principles
1228,3_The Studio,02. DXC,Specs Design Template (User Account Example)
1229,6. Grow,03. Lounge,Plus Rebranding M1
1233,<Drafts>,,File not visible
1237,3_ZDS,02. DXC,Beauty & care icons
1238,1_FPX,02. DXC,Targeted Coupons M1 Design Review 18/11/2021
1241,1_CXP_Outfits,02. DXC,File not visible
1244,8. CFA - Overarching,03. Lounge,Catalog design sprint
1247,3_The Studio,02. DXC,Community Branding – Lucas Explorations
1248,<Drafts>,,File not visible
1248,2_Size & Fit,02. DXC,GP - Measurements
1249,<Drafts>,,File not visible
1250,6. Grow,03. Lounge,Early Access M2: Solution Design
1252,2_Size & Fit,02. DXC,File not visible
1253,1_FPX,02. DXC,Offer Selection - New default
1256,<Drafts>,,File not visible
1257,7_ZMS Creative,02. DXC,File not visible
1257,8_Style Advice - Zalon,Workspace not visible,[Zalon Archive] Style Coaching - Style Coaching 1:1 Concept
1266,<Drafts>,,File not visible
1267,<Drafts>,,Test migration
1269,<Drafts>,,File not visible
1269,3_ZDS,02. DXC,Presentation Purposes
1270,1_PRSB,02. DXC,Wardrobe (post-weave)+ Contributors
1276,1_CXP_Outfits,02. DXC,Customer Journey - Outfits Program
1276,3_Statement Release - M2,02. DXC,Assets
1280,<Drafts>,,File not visible
1281,3_D&I,02. DXC,Dark Mode Toggle | Accessibility M2
1283,Fulfillment - CuCa,05. Fulfillment,Self Help: Delivery Payments Reminder
1285,<Drafts>,,File not visible
1286,<Drafts>,,File not visible
1287,2_Loyalty_Plus Points Program,02. DXC,File not visible
1289,1_CXP_Outfits,02. DXC,Creator Space - Concept Test
1290,<Drafts>,,File not visible
1290,1_PRSB,02. DXC,What Should I Wear - Design Explorations
1291,1_CXP_DSA,02. DXC,DSA Dark Patterns: Guidelines
1292,3_BD_Campaign design,02. DXC,Gift card B2C // Design Development
1295,ZMS PI&D Team,04. Zalando Partner,ZMS Ad formats library [live]
1295,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,Store remodeling
1307,1_Payments Solutions (ZPS),02. DXC,White-labelling TNPL
1308,3_Sustainability,02. DXC,[OLD] Causes Exploration
1309,1_Payments Solutions (ZPS),02. DXC,"Buy Now Pay Later — Customer Journey Map, 02.2022"
1310,1_FPX,02. DXC,[deprecated] Pillar 1 Lobby
1314,1_Transactions,02. DXC,Short Term - ConvComms
1314,<Drafts>,,File not visible
1320,<Drafts>,,File not visible
1324,3_ZDS,02. DXC,UI loading behaviour
1327,3_Elephant Feed,02. DXC,File not visible
1329,Partner Tech - Tech & Data Foundation,04. Zalando Partner,Feedback module
1329,<Drafts>,,File not visible
1333,1_Payments Solutions (ZPS),02. DXC,Research Prototype_CW12-13
1335,1_PRSB,02. DXC,SP - List headers / Section headers
1337,1_FPX,02. DXC,System Permissions Design Pattern
1338,<Drafts>,,File not visible
1338,Partner Tech - Tech & Data Foundation,04. Zalando Partner,OnePortal M2 - Menu and navigation UI
1339,<Drafts>,,File not visible
1339,1_CXP_Outfits,02. DXC,Creator Expansion M1
1342,7_ZMS Creative,02. DXC,File not visible
1342,<Drafts>,,File not visible
1343,<Drafts>,,File not visible
1343,<Drafts>,,File not visible
1344,<Drafts>,,File not visible
1346,3_BD_Campaign design,02. DXC,Cyber 24 - Templates
1351,3_ZDS,02. DXC,Exploration theming - Component level
1351,1_Payments Solutions (ZPS),02. DXC,Zalando Courier
1352,2. Activate,03. Lounge,Message ecosystem mapping
1353,7_ZMS Creative,02. DXC,File not visible
1354,<Drafts>,,File not visible
1356,3_Statement Release - M2,02. DXC,December
1362,7_ZMS Creative,02. DXC,File not visible
1362,1_Transactions,02. DXC,WEB Return Success Screens [ARCHIVE]
1367,1_CXP_All,02. DXC,Brand Home Tooling - RCCT
1368,2_Size & Fit,02. DXC,2021 Nov - VFR Prototype (test version)
1370,<Drafts>,,File not visible
1374,1_Transactions,02. DXC,Post-Purchase Accessibility Specs
1375,3_Statement Release - M2,02. DXC,Statement - 2024.06 June
1377,3_Elephant Feed,02. DXC,🎨 Home Feed ('25) Post-Cyber explorations
1380,1_Payments Solutions (ZPS),02. DXC,"Buy Now Pay Later — SEPA Direct Debit DE, 11.2021"
1383,1_PRSB,02. DXC,FDBE Prototypes 2021
1384,1_FPX,02. DXC,Project Omnibus - Price increase mode
1385,3_Sustainability,02. DXC,Logos S12Y criteira - exploration
1392,<Drafts>,,File not visible
1394,<Drafts>,,File not visible
1401,Fulfillment - Transportation,05. Fulfillment,Transport Graveyard 2
1402,1_Transactions,02. DXC,Value Add - DGC flows
1405,8_Style Advice - Zalon,Workspace not visible,[Zalon Archive] User Side - Zalon-WS2 / Style Advice - Outfit Preview: Design Review
1405,1_CXP_All,02. DXC,Brand Homes CMS: TDE (Tailored Designer Experience)
1406,<Drafts>,,File not visible
1406,3_Statement Release - M2,02. DXC,File not visible
1407,Partner Tech_z - Retail Operations (reference),04. Zalando Partner,KPI comparison charts & UX enhancements
1408,3_The Studio,02. DXC,File not visible
1410,<Drafts>,,File not visible
1411,<Drafts>,,File not visible
1411,<Drafts>,,File not visible
1415,<Drafts>,,File not visible
1416,7_ZMS Creative,02. DXC,File not visible
1416,1_FPX,02. DXC,WORKING FILE - Statement PDP Revamp
1416,7_ZMS Creative,02. DXC,File not visible
1416,<Drafts>,,File not visible
1416,<Drafts>,,File not visible
1420,<Drafts>,,File not visible
1423,<Drafts>,,File not visible
1425,<Drafts>,,File not visible
1425,<Drafts>,,File not visible
1426,<Drafts>,,File not visible
1427,7_ZMS Creative,02. DXC,File not visible
1429,8_Style Advice - Zalon,Workspace not visible,[Zalon Archive] User Side - Personal Shopping_Solution Design Feedback
1430,<Drafts>,,File not visible
1432,7_ZMS Creative,02. DXC,File not visible
1434,3_ZDS,02. DXC,Weave Release - App Design Prototype
1438,8_Recommerce (Archive),Workspace not visible,Market Steering CX design
1441,<Drafts>,,File not visible
1442,3_Sustainability,02. DXC,Sustainability Program
1445,3_ZDS,02. DXC,"Presentation Examples: Accessibility (a11y, ZDS)"
1446,3_Statement Release - M2,02. DXC,File not visible
1447,3_Elephant Feed,02. DXC,Content Shoppability Principles
1451,2_Size & Fit,02. DXC,Body Measurement CX Update - Runway Project
1454,Team not visible,,File not visible
1457,Collabary,04. Zalando Partner,File not visible
1458,8. CFA - Overarching,03. Lounge,Workshop - Product Strategy Consolidation (Copy)
1458,8. CFA - Overarching,03. Lounge,Leads Workshop - Product Strategy Consolidation
1458,8. CFA - Overarching,03. Lounge,Workshop - Product Strategy Consolidation
1462,1_PRSB,02. DXC,Wardrobe - Specs
1463,Team not visible,,File not visible
1464,<Drafts>,,File not visible
1465,<Drafts>,,File not visible
1468,3. Discover,03. Lounge,Lounge Cross-platform Comms
1470,3_D&I,02. DXC,Landscape Mode (apps) Exploration
1474,<Drafts>,,File not visible
1476,1_CXP_Outfits,02. DXC,Outfits 404 Error
1478,1_CXP_Outfits,02. DXC,Creator Space Expansion Playground
1479,<Drafts>,,File not visible
1479,<Drafts>,,File not visible
1479,1_PRSB,02. DXC,Customer Data Access
1482,1_Transactions,02. DXC,Unavailable Products on Cart (APP)
1483,3_Content Design,02. DXC,zPlus
1484,1_Payments Solutions (ZPS),02. DXC,"Payconiq by Bancontact — Design Playground, 03.2022"
1486,<Drafts>,,File not visible
1489,<Drafts>,,File not visible
1489,3_D&I,02. DXC,Accessibility: Mobile PDP Gallery
1491,3_The Studio,02. DXC,File not visible
1497,<Drafts>,,File not visible
1499,<Drafts>,,File not visible
1499,8_Statement Release - M1,Workspace not visible,File not visible
1499,<Drafts>,,File not visible
1500,1_FPX,02. DXC,File not visible
1503,<Drafts>,,File not visible
1504,1_CXP_All,02. DXC,Merchandise Playbook
1505,<Drafts>,,File not visible
1506,<Drafts>,,File not visible
1506,ZMS PI&D Team,04. Zalando Partner,File not visible
1508,<Drafts>,,File not visible
1510,Team not visible,,File not visible
1510,3_BD_Campaign design,02. DXC,Adhoc - sales / loyalty / giftcards
1510,7_ZMS Creative,02. DXC,File not visible
1511,1_PRSB,02. DXC,Your Sizes Zero Results
1514,3_Elephant Feed,02. DXC,File not visible
1514,3_The Studio,02. DXC,File not visible
1516,3_The Studio,02. DXC,MDS - Masterfile CW47 (Copy)
1516,<Drafts>,,🧪 Sandbox
1516,2_Size & Fit,02. DXC,2022 Feb - VFR Prototype
1517,3_The Studio,02. DXC,Beauty - Information Architecture
1520,1_Transactions,02. DXC,Zalando_Gift Cards_v1A
1521,<Drafts>,,File not visible
1521,1_Transactions,02. DXC,Returns Transformation - Video/Animation
1525,<Drafts>,,File not visible
1525,3_Elephant Feed,02. DXC,File not visible
1528,<Drafts>,,File not visible
1529,3_BD_Identity,02. DXC,Creative check-ins
1531,3_ZDS,02. DXC,Updates & Edits: Lists
1537,3_Statement Release - M2,02. DXC,File not visible
1537,3_Statement Release - M2,02. DXC,File not visible
1537,8_Weavers,Workspace not visible,Design Review - Personal Collections | web
1538,3_The Studio,02. DXC,Followership - Homebase
1538,1_PRSB,02. DXC,What Should I Wear User - Test Concepts
1539,<Drafts>,,File not visible
1541,<Drafts>,,File not visible
1542,<Drafts>,,File not visible
1546,3_D&I,02. DXC,Prototype
1546,1_CXP_All,02. DXC,ATO_Password_Strength_and_Step-Auth_Code_Challenge
1552,3_ZDS,02. DXC,Exploration: SP <> ZDS
1554,1_CXP_All,02. DXC,Collection Experience - Design Playground
1555,<Drafts>,,File not visible
1556,<Drafts>,,File not visible
1559,Partner Tech - Articles,04. Zalando Partner,Stock Management via CSV - Copy of Pricing Spec
1561,1_CXP_All,02. DXC,Content Transformation Track 2 - Explorations
1563,<Drafts>,,File not visible
1563,2_Propositions,02. DXC,Sports Assistant
1567,<Drafts>,,File not visible
1569,<Drafts>,,File not visible
1570,<Drafts>,,File not visible
1571,7_ZMS Creative,02. DXC,File not visible
1571,3_The Studio,02. DXC,File not visible
1575,1_FPX,02. DXC,File not visible
1576,1_Payments Solutions (ZPS),02. DXC,Payments: Components — Design Components
1577,Partner Tech_z - Connected Retail (reference),04. Zalando Partner,x Archive - 2021-09 - Mobile App Interviews
1578,3_Statement Release - M2,02. DXC,Summer Of Sports
1585,ZDS NEXT LIBRARIES,02. DXC,Sustainability Loyalty Mission
1586,<Drafts>,,File not visible
1586,1_PRSB,02. DXC,Reco explainability
1586,<Drafts>,,File not visible
1587,<Drafts>,,File not visible
1597,3_ZDS,02. DXC,"Exploration: Light, Dark, Mono mode"
1598,1_FPX,02. DXC,UAE: Email verification
1604,3_ZDS,02. DXC,"Pattern: Error Pages (404,500)"
1612,<Drafts>,,File not visible
1615,1_Payments Solutions (ZPS),02. DXC,Team Explorations
1617,<Drafts>,,File not visible
1624,<Drafts>,,File not visible
1624,<Drafts>,,File not visible
1626,<Drafts>,,File not visible
1626,3_ZDS,02. DXC,Illustration 2.0 Workshop
1633,2_Propositions,02. DXC,Beauty user account - Baseline File
1634,1_PRSB,02. DXC,ZTS - Post initial launch
1635,8_Statement Release - M1,Workspace not visible,File not visible
1636,<Drafts>,,File not visible
1636,2_Size & Fit,02. DXC,Update Body Measurements for existing customers Initiative
1636,<Drafts>,,File not visible
1637,1_Transactions,02. DXC,Croatia Euro Switch M2
1640,<Drafts>,,File not visible
1642,7_ZMS Creative,02. DXC,File not visible
1644,3_ZDS,02. DXC,2024-07-16 export Creative check-ins [Archive]
1644,<Drafts>,,File not visible
1649,2_Propositions,02. DXC,Made in
1656,1_PRSB,02. DXC,User Account (Web)
1661,<Drafts>,,File not visible
1664,<Drafts>,,File not visible
1664,ZMS PI&D Team,04. Zalando Partner,Sponsored placements - 2nd tab Directory
1667,3_ZDS,02. DXC,Exploration: Accordion
1670,1_Payments Solutions (ZPS),02. DXC,"Buy Now Pay Later — Design Review BNPL DE 2.0, 10.2022"
1675,1_Transactions,02. DXC,Zalando_Gift Cards_v1
1676,<Drafts>,,File not visible
1676,<Drafts>,,File not visible
1680,1_PRSB,02. DXC,Browse tests
1680,Team not visible,,File not visible
1681,8_Statement Release - M1,Workspace not visible,File not visible
1682,7_ZMS Creative,02. DXC,File not visible
1685,1_CXP_All,02. DXC,Beta - Fashion Store Sitemap App (Copy)
1686,<Drafts>,,File not visible
1693,3_Statement Release - M2,02. DXC,File not visible
1697,3_Statement Release - M2,02. DXC,File not visible
1697,<Drafts>,,File not visible
1701,7_ZMS Creative,02. DXC,File not visible
1703,<Drafts>,,File not visible
1704,<Drafts>,,File not visible
1708,3_Statement Release - M2,02. DXC,Statement - 2024.07 July
1709,1_CXP_All,02. DXC,I/E - Aug 2025 - Pitch
1709,3_The Studio,02. DXC,[ WORKSHOP ]  —  Mapping Content to Formats (CW46)
1713,1_CXP_Outfits,02. DXC,Design Reviews - Team 1
1715,2_Plus Membership (Phasing out),02. DXC,Expansion NL_Solution Design
1717,<Drafts>,,File not visible
1719,"Partner Tech - Partner Offers, Orders, Logistics, Analytics & Steering",04. Zalando Partner,x ARCHIVE - Pricing - CSV - Design
1720,<Drafts>,,File not visible
1720,3_ZDS,02. DXC,Label: 🎨Colour Explorations & Archive
1720,7_ZMS Creative,02. DXC,File not visible
1724,1_PRSB,02. DXC,App Category Navigation
1725,<Drafts>,,File not visible
1726,1_Transactions,02. DXC,a/b test - Copy and Paste feature in CSP
1730,1_Payments Solutions (ZPS),02. DXC,External - Installments
1732,1_FPX,02. DXC,File not visible
1732,<Drafts>,,File not visible
1734,1_CXP_DSA,02. DXC,DSA - Mapping the touchpoints and premisses
1734,3_The Studio,02. DXC,File not visible
1736,Fulfillment - CuCa,05. Fulfillment,CuCa: Self Help - Search in Self-Help Ideation - W&M
1738,1_PRSB,02. DXC,Trend Rewind + Forecast '25
1740,6. Grow,03. Lounge,File not visible
1741,1_Transactions,02. DXC,Where is my shipment?
1742,<Drafts>,,File not visible
1743,<Drafts>,,File not visible
1744,<Drafts>,,File not visible
1744,8_Statement Release - M1,Workspace not visible,File not visible
1745,7. LUX,03. Lounge,LUX Library 3.18.9
1749,3_ZDS,02. DXC,Creative check-ins (Backup 2024-07-08)
1749,8_Style Advice - Zalon,Workspace not visible,[Zalon Archive] User Side - Watchlist: Omnibus Directive for Zalon
1751,3_ZDS,02. DXC,Zalando_Brand Microsite
1752,3_ZDS,02. DXC,ZDS email: UI kit (Design System)
1752,3_ZDS,02. DXC,💡[EXPERIMENTAL] - Components review
1752,<Drafts>,,File not visible
1755,1_CXP_All,02. DXC,wanderlust
1755,Team not visible,,File not visible
1758,3_The Studio,02. DXC,MDS - Beauty Home
1760,Partner Tech_z - Retail Operations (reference),04. Zalando Partner,Shipping Notice – Customs 2.0
1762,<Drafts>,,File not visible
1762,1_FPX,02. DXC,Modular PDP / study
1772,1_PRSB,02. DXC,SSO M1.3
1772,1_Transactions,02. DXC,Label redesign
1772,3_ZDS,02. DXC,🚀  Update Plus assets & Use cases
1773,<Drafts>,,File not visible
1784,1_FPX,02. DXC,Pillar 1 - Web - FFP2 Masks
1786,<Drafts>,,RW x Zalando_Writing guidance_Brand hub content
1791,1_FPX,02. DXC,Beauty Samples Prototype - UX Carousel
1792,2. Activate,03. Lounge,Complete the look
1793,3_The Studio,02. DXC,Design Playground
1793,1_CXP_All,02. DXC,Brand Home Redesign
1794,<Drafts>,,File not visible
1799,<Drafts>,,File not visible
1801,1_FPX,02. DXC,Pillar 1 - Haptics
1801,2_Propositions,02. DXC,Gorgeaous - Prototypes
1801,<Drafts>,,File not visible
