file_name,component_count,total_instances
Vision,1,0
Open House - 27/09/2022 - Price Validation Threshold Settings,1,0
Campaign Volumes,1,0
Error App,1,0
🤑 Conversion Funnel,1,0
Actionability scalability,1,0
Drafts,1,0
Followership - User Testing,1,0
Coming Soon Page,1,0
Hang tags,1,0
Article Detail Pages,1,0
Autologin A/B test,1,0
Early Access M2:  Plus sign up flow,1,0
"VIPPS— Design Playground, 09.2021",1,0
ZMS - Ad Unit - WIP,1,0
Maree/Jack,1,0
Snapchat Colour Palette,1,0
ZMS | Homepage Ad Formats - 25/05,1,0
Condition Agreements,1,0
Presentation Assets,1,0
Zalando_Toolkit Template_Feb25_v01,1,0
Consent and eprivacy solution for web,1,0
Video first PDP,1,0
App Landing Page Specs,1,0
[ CO-CREATION ]  —  Exercise Template,1,0
Brand logos,1,0
Action Sheet Improvements,1,0
Chekov LMT-2103,1,0
Usabilla on Success Page,1,0
MM6 Drop ARCHIVED,1,0
[PLM] EPR batteries,1,0
ZDS x Copy Test: Links,1,0
Pricing - CSV - Design (Archived versions),1,0
Internal Zalando - Zalando Partner Brandbook_Illustration Brief (Copy),1,0
Dashboard Widgets – Comparison Function and Widget Stati,1,0
"WP 9 Media, Nudgets & Coms",1,0
WS - Adaptive Flag,1,0
"Proposition Branding – App icons – Fashion Store, Lounge, Zircle",1,0
Plus at Lounge: assortment availability sprint ARCHIVED,1,0
Lounge Customer Acquisition Walkthrough,1,0
Tab,1,0
Article Listing - Pagination (Scribbles),1,0
[PAX Library] Components: Applying new theme (Copy),1,0
Design Library Evaluation,1,0
Annual Press Conference (APC) 2026,1,0
Talent - Profiles Shorts,1,0
Plus at Lounge: assortment availability sprint ARCHIVED (Copy),1,0
Box Restrictions (LOTs),1,0
22_Marketing zLife channel,1,0
Exploration: Bullet & Ordered Lists,1,0
Payment SDK evolution (native checkout),1,0
Extended Color Palette – Guidelines,1,0
Pre-owned themed home workshops,1,0
Design principles round two,1,0
zPU Assets,1,0
[ CO-CREATION ]  —  Notes / Group B,1,0
Upcoming Campaigns Floating Module,1,0
Multi-Entry Banner Email,1,0
[PAX WiP] Components - Variables,1,0
Trade-in Kids - Wayfinding,1,0
Filtered View Card,1,0
North Star Vision - 2028 - Working File,1,0
Contract Delivery Manager,1,0
[ ARCHIVED ] Ways of Figma - Playground,1,0
Sample Order zStudio,1,0
Local Heroes - Opportunity,1,0
[PAX WIP] Components VARIABLES,1,0
Meta Lens AR,1,0
Management UI,1,0
[ORDER EXPERIENCE] Parcel weight management,1,0
Education x Marketing Approach (Copy),1,0
Diversifying Campaign Discovery,1,0
[Archived] Internationalization – Homepage Widget and Market page,1,0
Brand Refresh_Review_Streetwear / Corner,1,0
Different POs error,1,0
Post Purchase Ideation Workshop Concepts,1,0
ePrivacy / Onboarding Illustrations,1,0
Brand Home Insights Dashboard,1,0
Diverse Avatars,1,0
Branding campaign / CB flows,1,0
[ CO-CREATION ]  —  Workshop / Group B,1,0
HAE - Discoverry,1,0
CPC Tile,1,0
Thumbnails Templates (2024),1,0
Operational Insights | ☠️ Graveyard,1,0
Delivery Tracking - PL integration,1,0
Design Sprint Video Stories,1,0
[Template] PAX documentation,1,0
Early Access M2 - Experience Overview,1,0
Countdown,1,0
Live creatives workshop,1,0
Modules,1,0
[ DEFINITION ]  —  Clustering concepts,1,0
x Archive - 2023 -  CR App -  Open Orders,1,0
"[Archive] Buy Now Pay Later —  Components, 11.2022",1,0
Email Notifications,1,0
Wholesale x SPA in Ad Manager,1,0
Concepts,1,0
Mentorship Program Revamp - Baseline File,1,0
Consent legal wording update,1,0
"PayPal Billing Agreements — User Testing: Debrief, 05.2022",1,0
Local delivery by Connected Retail store,1,0
Plus Campaign Overview in Chekov,1,0
Beauty CRM_Dev_211014,1,0
Omnibus Compliance - CFA,1,0
Design Critique | 17.01.23 | CCM Partner Onboarding,1,0
Early Access M2: User flow,1,0
Figma lesson one,1,0
Hatch conference,1,0
ZP Marketing video,1,0
Design Jam | 17.11.22 | Incentives,1,0
CCC Tiles,1,0
Sales email templates,1,0
ZMS | Homepage Takeover | Concept Design Review Phase 1 | 01.02.2023,1,0
Lounge shopping assistant - hackathon,1,0
[Clickdummy] Return to Merchant,1,0
AdviZe Master,1,0
Zalando Measure: Measurement Screen,1,0
Easy QA,1,0
iOS Top bar Filters badge,1,0
CXM insights,1,0
CXM Cockpit,1,0
Font testing Q2,1,0
IDC Capacities,1,0
Timestamp and order expiration,1,0
Collabary improvements,1,0
Sephora Partner Integration Dior - Presentation,1,0
Instant Lounge releases from Prism,1,0
Mail components,1,0
SEPHORA Onsite Mockup - March,1,0
"Influencer account: creation, deletion & profile",1,0
Long Term - Conv Comms,1,0
THB Redesign V2,1,0
Priority Re-stock,1,0
Whiteboard,1,0
Lean Onboarding (NWL/F.pref),1,0
Content design TEXT-ONLY fixes,1,0
Fashion preferences under My Account,1,0
Picklist 2.0 Ideation workshop,1,0
Mylounge - Category Subline,1,0
Team Playground - Navigation & IA Design,1,0
User Account (App)/Your gift cards (section),1,0
Valentines Day delivery promise 2024,1,0
ASO_Spring25_Rework,1,0
eMail - Welcome Stream April 2020,1,0
EarthDay22_Explorations,1,0
Xmas delivery promise 2023,1,0
[Archive] Sales Performance,1,0
Carousels - Refresh 2025,1,0
Thumbnails Templates (2023),1,0
Onboarding Home (New),1,0
PAX Bootcamp: Sheet,1,0
zalando.com,1,0
[Zalon Archive] Stylist Side - No Outfit-Commodity Group Test,1,0
"CXM Cockpit, Task queue & visibility overview",1,0
x- Archive 2022-03 Connected Report -,1,0
Zalando Partner Brandbook_Illustration Brief,1,0
Visual Network Navigation,1,0
Zalando Measure - Prototype 1,1,0
Exploration chatbot,1,0
[PAX Guidelines] StarterKit,1,0
Article Listing - Showing sustainability & flag,1,0
Articles - Pricing - UI - 0.0.1 First Drafts - Concept,1,0
PXM Cockpit (Internal Tool),1,0
Audit - Upload,1,0
Icons UI Library Logistics,1,0
Redesign Customer journey,1,0
"Newsletter (Look, Trend & Hotlist) (Copy)",1,0
Marketing Service | Homepage 🐘 | Collection Teaser,1,0
Nav bar_review,1,0
My Vouchers - Label Redesign,1,0
Audit - Sheet,1,0
Tags,1,0
Zal_D&I_Visual identity refresh,1,0
Checkout Banner Logic,1,0
App Statement Winter 25/26,1,0
Group S3,1,0
Apps - UI Bugs,1,0
Sharing in Wardrobe - Benchmarking flows,1,0
Typography Project,1,0
ORG Structure,1,0
Illustration review for new brand,1,0
[Buckle] App Components & Tiles,1,0
TB.360 - Benchmarking (2026),1,0
[PLM] VOEC (VAT on e-Commerce) in Norway,1,0
[Zalon Archive] User Side - WS2 - Outfit Preview - Email Redesign,1,0
Sustainability Illustrations - SHARE,1,0
Campaign Objectives & Bidding Strategy,1,0
Thank you App Team 2020,1,0
Archive - Creator Space,1,0
Portal Architecture: User - task - goal analysis,1,0
Navigation,1,0
Outfit cards ZDS starter file,1,0
Improved Delivery CX,1,0
New in on My Lounge,1,0
ZPU Contact Forms - Specs,1,0
Beauty_MicroSite_Feedback,1,0
Confident Decision Making Concept testing,1,0
Brand System — Benchmarking,1,0
Inbound on ZEOS One portal - design review,1,0
Character count for copy,1,0
General Product Safety Regulations (GPSR),1,0
VN Fulfillment Center Backlog Adjustment,1,0
Mentorship Program 2025_Visual Identity,1,0
Ad Manager content iterations,1,0
Plus Figma Template,1,0
Pipeline View IBM,1,0
"Buy Now Pay Later — User Test (Poland) Findings & Next Steps, 02.2022",1,0
Exploration: Tooltips,1,0
Partner Insights Assistant (formerly zDirect Coach),1,0
OUTFITS,1,0
Articles - Assortment Internationalisation - Exploration,1,0
April 2021 - zSheet Affordance testing,1,0
Audience: North Star,1,0
[Zalon Archive] Stylist Side - Free Text - NPS,1,0
Return to Merchant (RtM),1,0
Size Bracketing,1,0
Zalando Partner Brandbook for designers,1,0
Cyber week 2021 start page,1,0
TP4U 2024 Experiments,1,0
Article Listing - Pagination (Concept Design),1,0
AFC Outfit Card - AFC Outfit Card,1,0
[Zalon Archive] Stylist Side - Fee Alerts for Stylists,1,0
Landing Page,1,0
Test Themes - Design club 31 aug,1,0
CXM zDirect,1,0
🚀[BETA] ZDS library + tokens,1,0
Pricing - Price Validation Threshold - Consultation Hour,1,0
Community Awards,1,0
🍱 UIKit/Components (MOPS) (Archived),1,0
DGC Checkout Friction reduction,1,0
Storytelling theme,1,0
RTBO - Design Guideline,1,0
Dashboard Playground,1,0
Customer Care Examples,1,0
Stresstesting,1,0
Bulk Invoice Download - working file,1,0
Warehouse Working Hours,1,0
CR_Website_Marketing,1,0
Country expansion & ZMS promotion widgets,1,0
Collection Card,1,0
Zalando Ways of Figma - Playbook Library (Beta),1,0
New Illustration Guidelines: Exploration,1,0
Exploration: Subscription Icons,1,0
Long term Reporting: Internal Design Critique,1,0
MSS AW25 - PA-GUIDE,1,0
Influencer profile (web app),1,0
Lounge Integration into PRISM,1,0
Reporting design Review 2,1,0
Sketch sessions,1,0
Consistent Forward Button,1,0
Preliminary orders after payment,1,0
Top Articles Widget,1,0
Ad Manager | Admin functionality - Transition to AM,1,0
Pre-Comms Standalone newsletter,1,0
Modules (Legos),1,0
AI Club Visual Assets,1,0
Cyber Week DPA 2025,1,0
Zalando Partner Login page (#Okta #CPIAM),1,0
Brand refresh - font pairing for Size & Fit,1,0
Pack,1,0
"PayLater MIT & PSD2 — Design Playground, 2019",1,0
SC M1 – Vision Prototype Workshop,1,0
Explorations: Accessibility Web Portal (A11y)),1,0
RDS UI Kit Component Library,1,0
ROX Ways of Figma,1,0
v.1 How To Guide - Specs,1,0
Ios Fashion Preference OPTIONALITY,1,0
Ios gender semantic change / OPTIONALITY archive (Copy),1,0
Chekov 2.0,1,0
Chekov 2.0 Updated: 14.08.2025,1,0
Cyber 23 - Templates,1,0
RIO - Hackathon,1,0
Onboarding to LUX,1,0
Content design guidelines in PAX,1,0
Ios gender semantic change / OPTIONALITY archive,1,0
[Guidelines] Components,1,0
[Domain] Discovery workflow,1,0
💎 TDS: Component + Template Library,1,0
Zircle - key views,1,0
Clickdummy: Returns Widgets,1,0
Chekov Retail Events,1,0
Exploration: Switches,1,0
00_Payment Gateway Starter File Shaker,1,0
PXM,1,0
2021_Homepage_DE Mens campaign,1,0
2023 DPA Sprint_Template,1,0
[Accessibility] Skip Links,1,0
Delivery process & documentation,1,0
MFI Experiments,1,0
Shared Components,1,0
Yard & Dock Explorations 2023,1,0
Label: Colour Snapping v2,1,0
🧪 Themes Playground - public,1,0
Job map,1,0
Workflow Monitor,1,0
Exploration (App) top bar headline + link,1,0
Improve registration button visibility on Homepage,1,0
WIP future vision za,1,0
Lounge UI Deprecation,1,0
Newsletter Mockup - Classic,1,0
Icon Button - Video Control Overlay,1,0
🚀[FEATURE] Refactor themes + Dark mode,1,0
Homepage to order success,1,0
PE | Campaign Structure [Discovery],1,0
LinkedIn Assets,1,0
01 - Zalando ways of working in Figma,1,0
Time-based search & date picker,1,0
Attribute updates M2 / 1 - All attributes - Part 1 - Exploration & discovery,1,0
Plus at Lounge M2: User flow,1,0
Launch Stories - SSO,1,0
[ORDER EXPERIENCE] Error messages - Workfile,1,0
Profitability in PRISM,1,0
Managed Campaign Reports / Brand Campaigns (CF),1,0
Adidas Ready,1,0
VN - Configurations - Profile Approval Flow,1,0
Prominent Registration Button on FAQ,1,0
💡 ZDS NEXT Tiles Library [Exploration ONLY],1,0
Compass | Vision & Strategy,1,0
Improve Voucher Experience in Lounge,1,0
Connected Network Comm. Campaign Assets,1,0
Recycle | Customer Communication,1,0
SHARE VERSION - Presentation for Designer,1,0
Streetwear22_App Store Assets,1,0
Picklist 2.0 UR Synthesis,1,0
Design System Comparison,1,0
EOSS SS25 - PA-GUIDE,1,0
Retrospective CDA M1,1,0
CPC Tester,1,0
Sales Toolkit - PA-GUIDE,1,0
Safety,1,0
[GBS] Ideation - Reduce the Confusion,1,0
MSS AW22 - PA GUIDE,1,0
Design Sprint / MyLounge - Design Discovery,1,0
EOSS AW22 - PA GUIDE,1,0
MSS SS25 - PA-GUIDE,1,0
End of Season Sale 2020 - Ideas pre-Label release,1,0
2-factor email authentication,1,0
Partner Integration,1,0
API Linter (Zally),1,0
Competitor colours,1,0
Direct Data Sharing - onboarding,1,0
Marketing Copy & Content Workfile,1,0
[Deprecated] OnePortal M2 IA - Implementation Phases,1,0
[Buckle] Starter Kit,1,0
🚀 [FEATURE] Dark mode,1,0
App splash screen,1,0
Colour Snap: Sales Red,1,0
Carrier Injection Hub Capacities notifications,1,0
Exploration: Pagination,1,0
ZRS_Return Slips,1,0
[Zalon Archive] Stylist Side - WS1 - Sunsetting Zalon Shopper,1,0
zAnnotation - Figma Plugin,1,0
Northstar Explorations - LUX,1,0
Campaigns Collections - Exp. Collections Workshop - Collection Carousel,1,0
Design Community- Template for Diplomas,1,0
UAE M3 - Email Verification [Lounge],1,0
TP4U Ideation Session: Desktop Designs,1,0
[Zalon Archive] Stylist Side - NPSideas_01_Free Text,1,0
Label Showstopper,1,0
Barcelona Fashion Summit,1,0
Smart Stow,1,0
2022 Q1 Campaign Planning Revamp visioning,1,0
GC Native in the App - v1,1,0
Illustration kit,1,0
Navigation & IA Design Sprint June 2023 (Copy),1,0
Mockup New In,1,0
CDA - User journey and mapping.,1,0
[Zalon Archive] Stylist Side - Suggestions for Shopper Refactoring,1,0
FDBE - Gifts,1,0
Reco banner,1,0
PCO Mitigation in PL,1,0
Design Critique | CF Campaign Reports,1,0
[DRAFT] Ecosystem outlook for ZEOS,1,0
Zalon - Style Sessions,1,0
Diversity Guild Branding Explorations,1,0
Pick,1,0
Design Critique | 12.01.23 | Incentives Experience,1,0
Workshop Pain points automatic steering,1,0
2607 / Filters (2020),1,0
Launch Stories,1,0
April_Newsletter,1,0
"Prototypes: OnePortal M2 - Prot. I, Nov 2023",1,0
[ WORKSHOP ]  —  JTBD (Jobs to be done),1,0
Zalon - Style Experience,1,0
📊  New and Repeat Customers,1,0
Market share widget,1,0
🔀Patterns & Flows,1,0
Lokalise Tests,1,0
Audit - Pagination,1,0
Supplier Onboarding,1,0
🔮Layout exploration,1,0
Improve Steering Voucher Redemption Performance,1,0
Log in & Registration,1,0
First Mile,1,0
Color exploration,1,0
EarthDay22_Toolkit,1,0
Quick win | Delivery promise format in PDP & Checkout,1,0
Stores Overview,1,0
App Tracking Transparency (ATT) Lounge,1,0
[Exploration] Next Component Playground,1,0
Ideation: Sustainability icon,1,0
CXM Cockpit – Exceptions,1,0
Top Picks for You M1.1: Explorations & Specs,1,0
S1 Design Concepts for Testing,1,0
1_Size & Fit Lobby,1,0
VN - Fulfillment Quality Flag,1,0
Streamline SN clarification,1,0
Articles Experience Vision - Unified Ingestion - Target 2025 (Copy),1,0
Commission Overview,1,0
Internal communication management tool,1,0
Starter Kit,1,0
2022 Q1 Campaign Planning Revamp visioning (Copy),1,0
Deployment Policy communication,1,0
Mitigate User Anxiety on new SSO UI,1,0
Zalando Measure - Prototype 2,1,0
Zalon - Style Program,1,0
Partner onboarding portal,1,0
Filter & Table,1,0
ZMS Text,1,0
🚀 update panel title size,1,0
TikTokLive_Beauty_Feedback,1,0
Editor Studio Design File,1,0
Apology Discount CW,1,0
Mylounge - USP,1,0
PML Sharefile,1,0
Header,1,0
Merchant Cockpit (Internal Tool),1,0
Articles - Assortment Internationalisation - Detailed Concept,1,0
CuCa chargeback,1,0
[Archive] Cecilie flag/highlight,1,0
Para Madi,1,0
Exploration Branch,1,0
💥CR_StarterFile,1,0
OFM x Brand ID sprint,1,0
Design Team Minisite / Elements,1,0
❖ CR Starter File: Styles/Components,1,0
[Zalon Archive] User Side - Messaging Feature - Privacy Improvements,1,0
Zalevala Lab,1,0
Get the look Label (App),1,0
Error & Empty Pages [MFI],1,0
[Archive] High Return Rate Workfile,1,0
TB.360 - Components Library,1,0
App Download link,1,0
Printing / Delivery documents - Workfile,1,0
Customer Connect Workshop (Copy),1,0
TranspOS DS (v.2) [disabled],1,0
CAS M2 and Tagging,1,0
A11y Cats - Scavenger Hunt Visual,1,0
Cart product cards (web),1,0
Conference booth signs & posters,1,0
Visual for election,1,0
Delivery Tracking - Release 1,1,0
Insights Summary,1,0
Complete the look tile,1,0
Focus day planning,1,0
TP4U: PDP Navigation,1,0
Zircle - ZMS,1,0
Collect & Match,1,0
Personal Relevance OA - Quick Wins 2022,1,0
Content Design Template Explorations,1,0
Early Access M2:  Entry points to Plus,1,0
Merchant Platform - Technical Integration,1,0
ZDS - Figma release management,1,0
"Exploration template (icon, illustration, pictogram) [Make a copy]",1,0
04 Contentverse | Concept Design Storyboard | 18.10.23,1,0
CR Emails,1,0
MFI Design Standards,1,0
🐛 dialog size on larger screen,1,0
Focus days: Task mgmt & JTBD-navi,1,0
ROX Team Structure,1,0
Template Workshop (to be filled),1,0
Stock Health Dashboard,1,0
Zalando x On - Holiday Extension,1,0
Quality at inbound WHS + PL – Graveyard,1,0
Customer Journey Vision [archived],1,0
Spring24 Digital,1,0
"VN Strategies / Standard, Fast and Express",1,0
Plus brandbook,1,0
KPI visibility for ZSS and ZRS partners,1,0
ZMS | HPTO | User Research | Note-taking & Debrief,1,0
Brand hub launch,1,0
EIAM (English in all markets),1,0
Article Content Update,1,0
LU_AppStore_LandingPages,1,0
Retro + Planning CW50,1,0
Delivery Tracking,1,0
DMC leads × brand refresh – monthly,1,0
Partner Program One pager,1,0
SDD/Artifacts,1,0
Illustrations House Style,1,0
TPX Component Library,1,0
0_Point of Reference: Checkout,1,0
Fashion Store Bugs,1,0
[LOGISTICS] Return Label Generation - Delivery & return labels,1,0
2025_Q1_OCC_New Template,1,0
[Zalon Archive] User Side - Questionnaires_female_102206,1,0
💡 carousel header,1,0
Asset Pool Overview,1,0
[Zalon Archive] User Side - WS4 - Fee Phase 2 - Existing Subscribers,1,0
Recommerce as a Service,1,0
Zalando Partner University – Production File (Outdated),1,0
Zalevala Prototype Jam,1,0
Order bundling M2 exposing to VIP customers Q4 2023,1,0
Intra-day steering,1,0
[OLD - ARCHIVE] ZAL  Design Library,1,0
Size: Discovery & Definition - Q2 2023,1,0
High RR,1,0
Boozelet,1,0
[Retro] ALM January 2023,1,0
Wardrobe Outfits Tile,1,0
NCX-CJM (Copy),1,0
x Archive 2022-05-23 Connected Report,1,0
DPS future vision,1,0
High RR / User test,1,0
SN Playground,1,0
[Accessibility Annotations] Product Cards & Wishlist,1,0
Empty State,1,0
Filters - Hackathon,1,0
[Retro] ALM April 2023,1,0
AFC outfit card tile,1,0
Buckle symbol,1,0
ZDS x UX Copy Explorations,1,0
Heatmap Web assets,1,0
ZAL x dayy _ Shared File Microsites,1,0
NCX-CJM,1,0
🛠 ZDS Handoff library,1,0
Teams checkin pre leadership review,1,0
03_zDirect Launch Stories,1,0
Log in with Zalando on HomePage/Landing Page,1,0
CCO Figma [ Discovery / Concepts / Prototype],1,0
Mylounge & catalog design review,1,0
Reorder Article Prioritization (RAP),1,0
"Articles - Pricing - UI - CSV - 0.0.4 Rescoped: Edit Price, Discount, CSV - Concept",1,0
[Retro] ALM May 2022,1,0
[Retro] Project Article Overview,1,0
CCF Iterations,1,0
Diversity Guild Branding (Final),1,0
THB Redesign - GRE requirements,1,0
🚀Brand refresh - Grid & Shapes,1,0
consumer-test,1,0
Component Playground,1,0
Zalando_BrandHub_Presentation_v1_April25_COPY_PITCHDECK TEST,1,0
3 buttons Consent,1,0
FFC Main ⚔️,1,0
Techless Int. & Pricing - Prototype 02,1,0
CSCC Page creation [Playground],1,0
Plus Monthly Review for Buyers (Email Template),1,0
Q3 DPA,1,0
🛠CR Design Utilities,1,0
Newsletter & Online Mockups - SEPHORA,1,0
Article Performance,1,0
23 - Fashion Assistant Lokcup,1,0
Figma lesson two,1,0
Recommendation Carousels,1,0
Techless Integration X Onboarding Home,1,0
Unified PO - DDP & non-DDP,1,0
Medium Article: Typography Assets,1,0
Gap filler UI (Chekov) Updated 22.07.2025,1,0
Cyber 23 - Layout Explorations,1,0
Zalos Portal,1,0
ZP PAX theme design specs,1,0
Blog Brainstorming: Design Systems,1,0
Audit - Page & Sub-pages layouts,1,0
Repository – Steering UIs and emails,1,0
App start screen: Post UAE,1,0
Returns 1.0,1,0
Development Specs - Outfit View,1,0
Starter file clean-up workshop,1,0
[ CONTENT ]  —  Storytelling Ideation (CW40),1,0
Lokalise - Board,1,0
[LOGISTICS] ZRS+ Apollo 11 - Working file,1,0
Article Card Refactoring - Q4 2023,1,0
Focus Day - JUL 15-2024 - RDS-PAX Migration,1,0
Shipping Application,1,0
zzzz ASO - Archived Designs,1,0
Working Sessions towards Approaches - Rethinking Home,1,0
Unselect picked,1,0
Cyber_ASO_2025,1,0
Back Office [MFI],1,0
Log in screen,1,0
Component HuntS,1,0
Size&fit - Brand refresh,1,0
SR Library Custom Components,1,0
English for All Markets,1,0
Focus Day/ Vision: Pervasive information architecture,1,0
Exploration: Brand microsite assets,1,0
Requesting reactivation,1,0
Campfire EOY animation,1,0
Banners,1,0
Design Sprint Share out short,1,0
Customer Data Access - Overhaul (CuDAO) M1 sysnthesis,1,0
Partner Launchpad,1,0
PDP + Product Card: UX Audit,1,0
Retailer Curation,1,0
Design Critique | 14.12.22 | CCM Partner Experience,1,0
[ VIDEO ] - Collection (Streetwear),1,0
Articles - Assortment Monitoring Widget & Landing Page - Concept & Specs,1,0
Reduced VAT - Checkout communication,1,0
zBeat Q3 2021 Workshop - ZDS,1,0
Influencer Toolkit_May2025,1,0
SC M1 – content playground,1,0
Pick button explorations,1,0
Wanderlust - Design Planning,1,0
[PAX WiP] Colors - New Partner Brand,1,0
Lounge CJ (not a POR file),1,0
Notification Center on zDirect,1,0
Dialogs + modals,1,0
Attribute Insights - SKU Search - Q3 2025,1,0
SoMe Organic,1,0
Charts Library,1,0
GBS Squad : Quick wins Q4 2022,1,0
Partner Anniversary Communications,1,0
Seasonal Refresh Spring/Summer 2023,1,0
Evergreen Stills (pre-automation) (Copy),1,0
24_SummerOfSport_Final Layouts,1,0
Collabary Style Guide,1,0
Privacy Portal - WEB - 2019,1,0
Partner activation task force,1,0
Seasonal Refresh Winter 2023 (Brief #4),1,0
Spring/Summer 24 Refresh,1,0
[Zalon Archive] Stylist Side - Miniwork - Error State,1,0
Holiday23_FinalPlacements,1,0
Exploration - Design Tokens / Themes / Realms,1,0
P2 - As is Journey (Copy),1,0
Spring23 - HPTOs,1,0
Spotify&Deezer,1,0
Sus10y Touchpoints,1,0
Spring 23 - Digital Templates,1,0
Evergreen Stills (pre-automation),1,0
Single'sDay22/HPTOs,1,0
User test - Data feed & inventory visibility,1,0
CuCa Reclamation page Q3 2023,1,0
Q2 Product Improvement Ideation Session,1,0
User Test - Cyber week 2021 start page,1,0
Motion Briefing (Copy),1,0
[Living document] Zalando Partner Portals Screen Repository,1,0
QR Code asset,1,0
GDN CTA // New templates // '23,1,0
HPTOs,1,0
Holiday23_ColourPalette,1,0
Spring24_Print,1,0
Holiday23_FinalLayouts,1,0
AT/CH Winter Sports 24/25 Print+Digital,1,0
Configuration / Sales Channel Scaling,1,0
Motion Briefing,1,0
Spring 24 - Internal Comms,1,0
DE Football Activation 24,1,0
🗂️ Archive / Campaign Templates,1,0
Seasonal Refresh Summer 2023,1,0
Gift Card Retail // Assets,1,0
QA test orders to zDirect,1,0
Cyber 23 - HPTOs,1,0
Holiday22 HPTOs,1,0
DACH_CampaignLayouts_OOH&Digital,1,0
Internal Comms Templates,1,0
Curation tool market multi selection,1,0
Holiday23_GDN,1,0
Performance Colours,1,0
Digital Standard Formats,1,0
Accessibility Annotations Sign Off,1,0
Static Meta,1,0
Article Creation - Beauty - Concept,1,0
MSS AW22 - HPTO,1,0
Sales Guidelines,1,0
Zalando_Plus_Brandbook,1,0
Posters,1,0
GenderlessCampaign_LayoutExplorations,1,0
Retail Center User Managment_DK_030320,1,0
Plus Identity — Milestone 01,1,0
Win Rate Widget and Landingpage,1,0
DACH_LayoutExplorations,1,0
Seasonal Refresh Autumn 2023,1,0
Empty cart recommendations,1,0
CI Color new proposal,1,0
Holiday23_Masks,1,0
Inspire Squad : Quick wins Q4 2022,1,0
UI suggestion - Sunrise,1,0
Focus Day: Zalevala clean up,1,0
Additional Assets,1,0
CR App Reference,1,0
SC M1 – Claims Architecture workshop,1,0
Design Critique | CCM Influencer Experience | 23.02.23,1,0
Holiday23_InternalComms,1,0
Service blueprint,1,0
Icon documentation template,1,0
Holiday23_Explorations,1,0
Campaign Digital & Print Templates,1,0
Date picker component,1,0
Anika,1,0
PeggyxCoco_OnsiteCrops,1,0
23 - Campaign Design System Explorations,1,0
Winter 23/24 Refresh,1,0
Summer 24 Refresh,1,0
Sales Imagery for Buzz Survey,1,0
Modular MyLounge,1,0
Splits into Buying Home,1,0
Exploring Collections Workshop - Collections Navigation Use Case,1,0
SSO M2 Apps Migration,1,0
Retail Connect - user test - Apr/2021,1,0
eMail Order Bundling,1,0
EOSS AW22 - HPTO,1,0
BerlinPride_Design_Explorations,1,0
GBS - Q1 2024,1,0
PGC Peel-Off with QR code,1,0
Design Sprints_Template,1,0
Partner Tech DS - Stress Testing,1,0
ASO_Spring25,1,0
Returns 1.0 Archived files,1,0
Clickdummies Internat. Potential & Win Rate,1,0
Day to day // Zalevala,1,0
Outfits Program - Outfit Builder,1,0
[ORDER EXPERIENCE] Rapid returns mitigation,1,0
Demo presentation - 9.5.2022,1,0
MyLounge: new features consolidated,1,0
Product Library,1,0
Lululemon 23 - Crops Templates,1,0
Design Futurism Templates,1,0
ZDS Shared board,1,0
CRT_print_documents_button,1,0
Reference Store Library,1,0
Design Review Template,1,0
HVAR & Return insights,1,0
Size flags & size recommendations on PDP,1,0
Omnibus Compliance Q2 2024,1,0
Private Labels integration M1,1,0
Blog Brainstorming: The Label,1,0
AVL,1,0
Inspiration / Benchmark,1,0
D42 Design Check-in,1,0
Bug/adhoc PS,1,0
Invoice Verification (Masterfile),1,0
Design Systems Jam,1,0
Article Creation - Sustainability - Concept,1,0
HiTide,1,0
[PRISM] Support use cases from Beauty,1,0
Attribute insights - Highlight new raw data attributes,1,0
Journey Map Template // Connected Retail,1,0
Buying Home - UX Debt,1,0
Backup_Returns 1.0,1,0
🗺Journey Map Repository // CR Zalevala,1,0
Quality at source PL,1,0
PC Guides Decks,1,0
Configurations,1,0
Predictive Assortment Performance Dashboard,1,0
Lounge Branding - Graphical Resources Design Sprint,1,0
[Zalon Archive] Stylist Side - WS1 - Tech Sprint - Implementing a Login Functionality in Stylist Hub,1,0
Key Moments,1,0
Newsletters Assets,1,0
Product framework/mapping goals - Workshop,1,0
Master Attributes UI (MAUI),1,0
Logistics // Zalevala,1,0
Checklist Workshop,1,0
Top Partner Day,1,0
Pinterest Templates,1,0
SLA configuration,1,0
Asset management,1,0
PP Newsletter Assets,1,0
ZRS_Return Slips_CR_comments,1,0
Circular Product Claims Discovery - Customer Research,1,0
Figma 101 - Campaign Design (2023),1,0
PCI DSS,1,0
Self-service reports Emails,1,0
ZMS Holistic Reporting,1,0
Archive - ✅ Workshop cleaned - Integration // Zalevala,1,0
Design review - FILA,1,0
Before // Zalevala,1,0
Design Critique | 24.11.22 | ZMS Reporting,1,0
ZMS | Design Principles Workshop,1,0
Seasonal Demand Forecast M2: Profitable Growth Recommendations,1,0
Offboarding // Zalevala,1,0
RTM Consolidated Orders Visibility and Pickup fulfillment,1,0
Product Cards - Ownership Map,1,0
Partner Journey Mapping - DRAFT,1,0
User Account (App) - Retrospective,1,0
Character illustrations,1,0
Business Profile concept design,1,0
Chargebacks,1,0
Customer Journey Map,1,0
Hubspot Share File,1,0
[Accessibility] Screen Reader Specs for User Account,1,0
Digital Gift Card Flow,1,0
Transport Operations,1,0
Component Graveyard,1,0
Banner Management Tool,1,0
S2: Entry & Exit Points—Map,1,0
